id,question,answer,answers.a,answers.b,answers.c,answers.d,answers.e
19ff17b3ae271491d24a1f5d07509a8397b3b509ead3ecdc1708028e5b450354,"Parmi les propositions suivantes, concernant la pancréatite aigue, laquelle (lesquelles) est exacte:",,,Une hypertriglycéridémie supérieure à 10 g /L peut être une étiologie,"Dans les formes graves, la pancréatite aigue peut aboutir à un phénomène de nécrose multiviscérale : on parle de pancréatite nécrotico-hémorragique",Le diagnostic peut faire intervenir en cas de doute des techniques d'imagerie,Le pronostic est évalué sur la base de score comme le score de Ranson ou le score d'Imrie
556419680ec0979a76452297d218fce76326e1107a3d303fa029816e6cd85f68,Parmi les propositions suivantes laquelle (lesquelles) est des facteurs vitamine K dépendants:,,,Protéine S,Prothrombine,Facteur VII,
6cd9eb240c44df9791574ed5e8fd99da64c0feb25aa4021ea47c9e56964d836c,"Parmi les propositions suivantes, concernant le traitement à l'héparine, laquelle (lesquelles) est exacte:",,L'endocardite est une contre-indication au traitement,,,,
e6a97951fd333c3036579dbe117d6943ceeb7ab77130ea90dcd6e47caea36f4d,"Un test de dépistage donne les résultats suivants : 30 vrais positifs, 180 vrais négatifs, 10 faux positifs et 20 faux négatifs. Quelle est la valeur prédictive positive du test ?",,,,0.75,,
e7ad0f5f3d33b9d987de3b7b91457a1196a77fad7a4d8803aa56a4fb91e37916,"Parmi ces métabolites de l'éthylène glycol, lequel n'est pas un métabolite toxique ?",,Glycine,,,,
74df3c7e5ae70a2bef3fe1098299e4cfc14fe1c2d7970aa8968a29ddd2a452ab,"Parmi les propositions suivantes concernant les polyglobulies, quelle est la réponse inexacte ?",,,,,"Dans la maladie de Vaquez, la VS est très élevée",
c05d71fb83497e6bb1fcc8304195f8dcfa2635d2e4ee338d22efe7b8ff4f1ec3,"Parmi les médicaments suivants, quel est celui contre-indiqué pendant la grossesse ?",,,Acéclofénac,,,
92bdf9b4856b4d73ebcfa94cd5d92f2860a7c335f2474e7cbe9bd8d136ab7ba6,"Parmi les propositions suivantes, quelle est celle qui n'est pas un effet indésirable de la carbamazépine",,,,,,Hypertrophie gingivale
45304ace7d119d03d8a39e1e971dbc1e16a6473d98d8079c26669a8125cb818c,Lequel de ces antibiotiques est particulièrement réputé pour allonger l'espace QT ?,,,,,Linézolide,
6703863d7b8781e56fb895da65a96b2d5d748d4c96a963e39c7ab894f8a2541b,Quelle est la molécule de choix dans le traitement d'une salmonellose aigue disséminée ??,,,,,Ofloxacine,
24d9f303a621b9d342f12cfc6887497a6ff8599d0468fe29f932edc7c2084ce6,"Pseudomonas aruginosa peut donner plusieurs infections, sauf une. Laquelle ?",,,,,Diarrhée cholériforme,
afe15c2a9c190c68e00b2664094a739f2b69d2426c4cb73b2edb719d2eff408f,Le médicaments suivant est soumi à la pharmacovigilance :,Le médicaments suivant est soumi à la pharmacovigilance substituts nicotiniques. Le médicaments suivant est soumi à la pharmacovigilance homéopathie. Le médicaments suivant est soumi à la pharmacovigilance médicaments dérivés du sang.,Substituts nicotiniques,Homéopathie,,Médicaments dérivés du sang,
d7f358918cf22765c7833e2d8d40ebb462acd3572f8e3479d61bde01829660e7,"Parmi les béta-bloquants suivants, lequel (lesquels) n'est (ne sont) pas cardiosélectif :",,Pindolol,,,,
b136d81d647fa5d33f8d055d685accfca29bcb5b639ff9a22e7db7be6b7aad4a,"Parmi les propositions suivantes concernant les causes de cholestase intrahépatique, indiquez celle qui est exacte :",,,,Cirrhose,,Rejet de greffe hépatique
620e970fa19e77c53607e98e3959ba6ce5600f6f56b1d9838f71500bc186de41,"Parmi ces organes, quel est celui (ceux) qui participe(nt) au métabolisme de la vitamine D3 (cholécalciférol)",,,Foie,Reins,Peau,
9050d519d8a3d12b7579eaead9f39b83318711a3ab296dbb3c60f17a3dd72072,Une hyponatriurie s'observe généralement au cours :,Une hyponatriurie s'observe généralement au cours du syndrome néphrotique. Une hyponatriurie s'observe généralement au cours de la cirrhose avec ascite. Une hyponatriurie s'observe généralement au cours de l'insuffisance rénale fonctionnelle. Une hyponatriurie s'observe généralement au cours des régimes désodés.,Du syndrome néphrotique,De la cirrhose avec ascite,,De l'insuffisance rénale fonctionnelle,Des régimes désodés
df62998f0ded26ce16cb02d926e7f4c90b176f0beccbdc2b83f430dac9e3e6f7,"Parmi les vaccins suivants, lequel (lesquels) est inactivé :",,,Grippe,Vaccin contre l'hépatite A,,Polio injectable
9c959a910444514195ef1c2f8e523a3d10c1f13d7b64610043b38b593812bb84,"Parmi les propositions suivantes concernant les mélanges tampons, indiquez celle qui est inexacte :",,,Le pouvoir tampon augmente avec la dilution,Le pH d'un mélange tampon est indépendant de la température,Le pH d'un mélange tampon ne dépend que du pKa,
5d99487a4ea0bb969e2d56d7edb22f5a748bb726f567304ba4c1e4476d844f08,"Concernant les antibiotiques, quelle est la proposition exacte ?",,,L'oxacilline est une pénicilline M qui ne peut pas être dégradée par les béta-lactamases.,,La télithromycine est un apparenté aux macrolides qui a pour avantage de ne pas être reconnu par le mécanisme d'efflux des streptocoques.,
03508bf54fbcc6c1ef1b38be9ac896b317b8d89c5666953d56815ddad1730ef0,"Concernant la dénutrition, cochez les réponses fausses.",Concernant la dénutrition l'albumine est un marqueur de la dénutrition aigue car sa demi-vie est d'environ 20 jours.. | Concernant la dénutrition la transferrine est un mauvais marqueur de dénutrition chronique car elle diminue lors d'une carence martiale.. |,,L'albumine est un marqueur de la dénutrition aigue car sa demi-vie est d'environ 20 jours.,La transferrine est un mauvais marqueur de dénutrition chronique car elle diminue lors d'une carence martiale.,,
1645bc9e1a04c3152b8014e0c89b2b54219cdb1e6aa9b4e0937090936be3a9c0,"Parmi les propositions suivantes, cocher la réponse vraie :",,,,Les inhibiteurs calciques sont des anti arythmiques de classe IV,La flécaïnide est un anti arythmique de classe Ic,L'amiodarone est contre indiqué chez la femme enceinte
cdc0d79ec407d5d3e749dbbba713b6c19d7ba3067737ad082a591754dcdd1397,"Parmi ces couples toxiques/antidote, lesquels sont inexactes :",,,,Contrathion/Pyridoxine,,Morphinomimétiques/Buprénorphine
af2b6e25a09b0f5562bb87ca9404d66b7faa9832785e5b9deb64614f54ce3949,"Parmi les propositions suivantes, concernant la pression osmotique, laquelle (lesquelles) est exacte:",,"En milieu aqueux, l'osmolalité est égale à l'osmolarité",,,,Un soluté hypertonique a une osmolalité efficace supérieure à celle du plasma
0d6e811a62e7d8c4889d6177075ad0d2aaf5dc763af8e618119cff69a901936f,Parmi les propositions suivantes laquelle (lesquelles) est des causes d'allongement du TCA associé à un allongement du TQ:,,,,Afibrinogénémie,Insuffisance hépatique,
753eccd538255cd4797bc5f959b5c026e1f7ad3365b09e830c964da957eebed5,"Parmi les signes cliniques suivants, quels sont ceux qui précèdent uniquement la migraine avec aura ?",,Troubles de la vision,,Paresthésie,Aphasie,
71d6499888361e79b18142abf6ff9aa9c66280f39122d1d525e09ded9e5338d4,"Parmi les affirmations suivantes concernant les solutés de remplissage vasculaire, quelles sont celles qui sont inexactes ?",,,,La solution de RINGER LACTATE est un cristalloïde hypertonique,,
d440beaa50102d33aefdbc3eeb213aa8239c04737a23faec6125f8effa49f097,"Parmi les affirmations suivantes concernant les agents anti-cancéreux, quelles sont celles qui sont exactes ?",,,,Tegafur est une prodrogue de la fluoro-uracile utilisé en 1ere ligne dans le cancer colorectal,,Bléomycine est un agent scindent
890232d1c2c46d178b1c1c98bf853050d74e4dc3582feb4e3c200fd532b830a3,La pénétration des Herpes virus se fait :,"La pénétration des Herpes virus se fait au niveau pharyngé pour HSV, CMV, EBV. La pénétration des Herpes virus se fait au niveau parentéral pour CMV. La pénétration des Herpes virus se fait au niveau parentéral pour EBV.","au niveau pharyngé pour HSV, CMV, EBV",au niveau parentéral pour CMV,au niveau parentéral pour EBV,,
1c89ce4a79f3e1d7f40e30c8c27b2b631bc46bda5c16b695d13eda683cd9a7b5,Indiquer la réponse inexacte : le rendement quantique de fluorescence dépend :,,,,De la longueur d'onde d'excitation,,
847222331bae74bdfdd28560fde23a4ea3de31a4d7b110541600660347434ed1,"A propos de la filtration stérilisante, indiquer la réponse exacte :",,,,,"Elle peut retenir des composés de diamètre inférieur à 0,3 microns.",
6c6fd378db9c3e4ffbce6c945bc632de287b3e2b3a0ca921c4fe1275859dfb3c,"Parmi les propositions suivants, laquelle est inexacte concernant l'infection à Toxoplasma gondii ?",,,,Le chat est l'hôte intermédiaire,,
b15cf26186dc1a884ac05dfe8627b7dc27e550763e29ad9307aeea5f9b806b29,"Parmi les effets indésirables des neuroleptiques, on retrouve :",,hyposialorrhée,hypersialorrhée,prise de poids,somnolence,dyskinésie
1bc738aca367674ad2fa5d95e058773aa49443052efa6afd4cc287d966b99e2f,"Parmi les bactéries suivantes, lesquelles sont fréquemment impliquées dans une infection nosocomiale ?",,bacille pyocyanique,E.coli,Staphylococcus aureus,,
55abad07502b2729dd9a00d8f3af52d42ec1ddc301268950add6fefa8df947bf,Cochez la (ou les) propositions exacte concernant le rein :,,L'unité fonctionnelle rénale est le néphron,,,La branche descendante de l'anse de Henlé est très perméable à l'eau,C'est le lieu de l'hydroxylation en position 1 de la vitamine D
855f8cbb8c392a6eb832ee6cffe58b920d90c12907c322bd43b088ed4ff07256,"Parmi les vaccins suivants, lesquels sont des vaccins vivants atténués",,ROR,Fièvre jaune,Varicelle,Rotavirus,
9e4fb0391ef02e4e28510a2693f319a8cc395f46fe3aba0da4e6db0aa97941e1,"Parmi les composés chimiques suivants, lequel est cancérigène chez l'homme ?",,Benzène,,,,
998abaad9a1f2c39d8ad284509e1e8c4426835268be25fc4269eec52b8d1e291,"Parmi les médicaments suivants, lequel (lesquels) est des inhibiteurs enzymatiques :",,Macrolides,Cimétidine,Fluconazole,Inhibiteurs de protéase,
7c0433988619e41365e14de7079dce5e92407d38e71c1abdb80cb69d2679302f,"Parmi les propositions suivantes sur le syndrome pseudo-parkinsonien, laquelle (lesquelles) est exacte :",,Est une manifestation extrapyramidale induite par les neuroleptiques,,,,Il y a très peu de syndrome pseudo-parkinsonien avec les benzamides
5378b064d5e6e0c438b31050e571e0762284c2e1f8764add79959a6005440f83,Quelles sont les causes de polyglobulies secondaires par sécrétion inappropriée d'EPO ??,,,Rein polykystique,Cirrhose,,
74f1159254f109517a95ecb65d3733a53eba0693b0097feb6ea4912bed41da66,Une anémie macrocytaire arégénérative peut révéler :,Une anémie macrocytaire arégénérative peut révéler un syndrome myélodysplasique.,,Un syndrome myélodysplasique,,,
f56c684eea9a9c13102986efab2887f2374547eac1ffce7ea9484df4ed1f1a70,"Parmi les propositions suivantes, lesquelles s'appliquent à Helicobacter pylori ?",,"La transmission interhumaine, favorisée par la promiscuité, se ferait surtout par l'intermédiaire du liquide gastrique.",La responsabilité de H. pylori a été démontrée dans les adénocarcinomes gastriques et dans le lymphome de type MALT de l'estomac.,,,Le test respiratoire à l'urée peut être pris en défaut s'il est réalisé en cours de traitement par IPP.
f920c0aeb99e8750cd653c5226705010590333338a49c8e47ac24db0522ff465,"Parmi les propositions suivantes sur les antibiotiques, quelles sont celles qui sont exactes ?",,,"Les imidazolés présentent une très bonne absorption orale, ils traversent la barrière placentaire et passe dans le lait maternel.",,Les concentrations tissulaires et intracellulaires des fluoroquinolones sont élevées.,L'absorption digestive des céphalosporines de 3ème génération est saturable.
def94f2c6ee7f219ceed724b40b08de08b2f664feae7d1a969d8f3e685a7268d,"Concernant les antidépresseurs, quelles sont les propositions exactes ?",,,Milnacipram est un inhibiteur de la recapture de la sérotonine et de la noradrénaline,Venlafaxine est un inhibiteur de la recapture de la sérotonine et de la noradrénaline,,
6c451ff3b5e907a0676b434232ca1fb949d3f0993593f0e7b2c07c3f4a0d127e,Parmi les propositions suivantes concernant les marqueurs cardiaques quelle est la réponse fausse ?,,,,,,Les troponines apparaissent 8 heures après un IDM.
3d871670d14ddd023241466a72ec16e443655d23ef4cd0e55c48801c9be6cfa6,"Parmi les propositions suivantes, quelle pathologie peut (peuvent) s'accompagner d'une augmentation de l'uricémie ?",,Maladie de Paget,,Glycogénose de type 1,Syndrome de Lesh Nyan,
99dcd87d5a54903c512a45e902dbb8951d12a45b21ef4c90d8274403a5fb2dcc,Parmi les propositions suivantes concernant les dermatophytes laquelle (lesquelles) est exacte :,,,Les teignes microsporiques sont le plus souvent dues à M . Canis,,Ils peuvent provoquées une onychomycose distale,T. rubrum est une espèce anthropophile
5cf8534b5db860c9e728d4e2f9c3dcf5cc22da7337fac2c26cd33c123202c922,Le (ou les) mécanisme de régulation chez les eucaryotes est post-transcriptionnel,Le (ou les) mécanisme de régulation chez les eucaryotes est post-transcriptionnel epissage alternatif. Le (ou les) mécanisme de régulation chez les eucaryotes est post-transcriptionnel stockage des ARNm.,,,Epissage alternatif,Stockage des ARNm,
114edd3e877698c8125ede900e5c7285e0b772c771c13041673bff98e6ef67a8,"Parmi les propositions suivantes concernant la digoxine, indiquez celle qui est exacte :",,C'est une molécule inotrope et bathmotrope +,C'est un médicament à marge thérapeutique étroite,L'élimination est rénale,,
35c3dedc393f2833708b08b847a420f5272ab9088343794de22553e5dfa99909,"Parmi les affirmations suivantes, quelles sont celles qui sont inexactes ?",,Nefopam (ACUPAN) est un antalgique périphérique de palier II,,,,
5af270731ae7b1c43324b6c7751206fa4c9d787ab076b71f406152c170ee7995,"Parmi les affirmations suivantes, quelles sont celles qui sont exactes ?",,,,L'ecstasy a une forte affinité pour le récepteur de la sérotonine et est un agoniste des récepteurs adrénergiques périphériques,,La 6 monoacétylmorphine est un métabolite de l'héroïne qui peut être dosé dans les urines jusqu'à 7heures après la prise
0c9f918ba593158922dfb1b71b46c268062d02d1e337932d4b943d85fff842f7,Donner la ou les propositions exactes à propos de la leishmaniose à L. infantum,"infantum c'est une maladie contagieuse par transfusion sanguine. infantum le vecteur de cette maladie est un insecte diptère piqueur, le Phlébotome.",C'est une maladie contagieuse par transfusion sanguine,,,"Le vecteur de cette maladie est un insecte diptère piqueur, le Phlébotome",
18a2e9ae7a09b8d48ce9b36aaf2dfc616fc0839a8c4d23654cee6848c9a40b84,"Parmi les caractères suivants, lequel ou lesquels s'applique(nt) au pneumocoque ?",,appartient au genre Streptococcus,la partie supérieure de l'appareil respiratoire est son habitat naturel,peut être à l'origine de conjonctivites purulentes,,ne possède pas de catalase
7eec2e11d62b587baeaa290345bb104627d988a86f100459eedde7c9b8e3d724,Le caryotype :,Le caryotype est l'ensemble des chromosomes d'un individu. Le caryotype est analysé afin de mettre en évidence des translocations entre les chromosomes. Le caryotype peut différer d'un individu à l'autre appartenant à la même espèce en absence de pathologies.,est l'ensemble des chromosomes d'un individu,est analysé afin de mettre en évidence des translocations entre les chromosomes,peut différer d'un individu à l'autre appartenant à la même espèce en absence de pathologies,,
abfb86d7cb49efe6d19667ece6d7926757cba3a034ef7c1ed69c8eddf79a3444,A propos des conditionnements de petits volumes (type ampoules) :,,Ils doivent être limpides.,Ils doivent être stériles.,,,
7b599f6e73771f79922d43a99b23bca67ad0a1a421f3e96ac6b28e6e13334644,"Parmi les propositions suivantes concernant les VLDL, laquelle est inexacte ?",,,,Ils transportent les triglycérides alimentaires,,
f7e21eaaba268b971c7a8f7927f4858033eb5b41bb0cd260b97fcc426f22740b,"Parmi les propositions suivantes, une seule est exacte : Au cours d'une Leucémie Lymphoïde Chronique, le myélogramme montre :",,Une population de lymphocyte > 20%,,,,
6667e20f8827b94cdf0851d70ed04321200ec108fd31489664d02e593270913c,"Parmi les propositions suivantes concernant le virus de l'hépatite B, une seule est fausse, laquelle ?",,Il s'agit d'un virus à ARN,,,,
3ba7593f6da531db3d655f3efcbc54f45aa89d877154f82de2549acedadaaa50,"Parmi les propositions suivantes, laquelle s'applique à Pseudomonas aeruginosa ?",,,,,,C'est un agent d'infections nosocomiales
01310caf2d55357643c27716cd1013b87b61de56cdea62f998d766b826ffa913,"Parmi les propositions suivantes concernant l'intoxication au lithium, quelle est celle qui est exacte :",,L'intoxication aigue chez le sujet traité est plus grave que chez le sujet non traité,"Lors d'une intoxication aigue, on retrouve des signes neurologiques et digestifs",,,On peut doser le lithium dans le sang
ef02e864d6749790cf1c36886ee3430387ff73b735cef35f298cace94325fc46,"Parmi ces propositions, concernant la spironolactone laquelle de ces affirmations est fausse ?",,,Il est souvent associé à l'aldostérone,Il est antagoniste des récepteurs AT2,,Il nécessite une surveillance quotidienne de la créatininémie
cf4630b97d7fe376047f9d379422a0dcd1cb6e7b4bc93b95cefe6b814dad4de1,Parmi les propositions suivantes indiquer celle qui n'est pas imputable au saturnisme :,,,,,,Anémie mégaloblastique
75d6b4ba1eee4e5f7528fb57f2fbb790ebda40e9bc43448e4f95bfc005983d77,Un examen paraclinique a été testé chez 200 malades et 400 témoins. L'examen est positif chez 150 malades et 60 témoins. Quelle est sa sensibilité ?,,,0.75,,,
e5f7915575552f35efbd895b180a6038b1969eb41e64a68daa6897d67d30f601,Sur quel prélèvement est effectué le diagnostic direct de la giardiose ?,,,Selles,,,
daa946d599095d1fe936fa954ad32eb31b13c4886f28cc8756ddc93188f0bba4,"Parmi ces propositions, laquelle est fausse ?",,,Au bout de son conidiophore se trouve une vésicule sur laquelle sont implantés les métules puis les phialides.,,,
b1311a905dce3191686e37a8e8c4917270f7b2efee1afc42053df3962e6cb1aa,"Parmi les propositions suivantes, laquelle (lesquelles) est une (des) maladies à déclaration obligatoire :",,,Saturnisme chez les enfants mineurs,Hépatite A,,TIAC
6f581a2bc17245b9d02d16420b888f3eef9ec55536656ad969838e2fa8a59ba3,"Parmi les propositions suivantes sur Legionella pneumophila, cochez (la) les réponses fausse :",,Est une bactérie anaérobie strict,,,,Est sensible aux béta-lactamines
9d3c6f4dab0a766413c2970c0e75e091c1b2cbad574e6fe092e897ba574de4e5,"Concernant les effets physiologiques des hormones thyroïdiennes, quelles sont les propositions exactes ?",,,,Augmentent la captation cellulaire des glucides,Augmentent le catabolisme des protéines,
42a21cd47e8c59b9d2a324692be665f67e61acf94e55ad651e4a67ee59d41bee,"Parmi les propositions suivantes, quelles sont celles qui sont exactes ?",,,"Dans la maladie d'Addison l'ACTH est augmenté, le cortisol plasmatique est diminué et l'aldostérone est diminuée.",,L'adénome de Conn est l'étiologie la plus fréquente des hyperaldostéronismes secondaires,
bba2f88043dbf93f17ef0a78f96e7ad37ad52e2e72cceaf4e6ae742ac76b6c23,"Parmi les propositions suivantes concernant le cycle menstruel, quelles sont celles qui sont exactes ?",,l'ovulation est déclenchée par un pic de LH,"Pendant la phase lutéale, on observe un plateau thermique",Le follicule se transforme en corps jaune qui régresse en l'absence d'ovulation,,
2ad18e3790d590c2449ce672c8661bb956e7d8a49b11880e79b38a9269ec260a,"Parmi les propositions suivantes concernant le caryotype, indiquez celle qui est exacte :",,Se fait à partir de cellules en métaphase,,"Les chromosomes 13, 14, 15, 21 et 22 sont acrocentriques",Les bandes R sont faiblement marqués par les colorants,
ae36124e443f5aa412dedef377ea6f1fba6c9829c8d6f5d3efe9ec96f829d2d1,Parmi les propositions suivantes concernant la toxoplasmose laquelle (lesquelles) est exacte :,,L'hôte définitif est le chat,C'est une infection opportuniste,,,
2dccfcf51edc1276e1e14f76ee2f019776bc0b289c22f6fe9a6d6a49b79c72c9,"Parmi les affirmations suivantes, quelles sont celles qui sont exactes ?",,Le Flumazénil (ANEXATE) est efficace sur le zopiclone et le zolpidem,,,Le Flumazénil agit très rapidement (30 à 60 secondes),La demi vie courte du Flumazénil (inférieure à celle de la plupart des benzodiazépines) peut nécessiter un traitement d'entretien
c1cace43c732144f493c0538d01a96118908dd51ea5284d0cbb954259c9b558c,"Parmi les affirmations suivantes, quelles sont celles qui sont inexactes ?",,,Les principaux effets indésirables de l'aliskiren (RASILEZ) sont les troubles digestifs et les risques d'hypokaliémie,Ivabradine est un inhibiteur sélectif du courant If et un puissant inducteur du cyctochrome 3A4,,Les anticalciques sont des antiarythmiques de classe II dans la classification de Vaughan Williams
5a2715eac2c531f4c4cf66c00ab396dc9bfd4e7406f968c8f9ca447a989c5829,"Parmi les affirmations suivantes concernant le diagnostic du diabète, quelles sont celles qui sont exactes ?",,"Un diagnostic de diabète est posé si 2 glycémies à jeun sont retrouvées deux jours différents supérieures à 1,26 g/L",,,,"Les glycémies d'un diabétique deux heures après une épreuve d'HGPO seront supérieures à 2g/L ou 11,1 mM."
fe5c43f446fc6008671972fd7db2fd4c64ff5455408841ce26a85ff43a3b7ac4,"Parmi les affirmations suivantes, quelles sont celles qui sont exactes ?",,,,Les déficits de la lignée T se manifestent par des retards staturo-pondéraux et des infections à germe opportuniste à développement intracellulaire,,75 % des déficits immunitaires sont des déficits primitifs de la lignée B
fe0cf02b17122a5ae3e7ae01f7c855eb6af79e08d456440e8bf3e9ba7bde7d0d,"Parmi les affirmations suivantes, quelles sont celles qui sont exactes ?",,Le lupus érythémateux disséminé (LED) est une connectivite non spécifique d'organe,,,"Dans le lupus, la grossesse et la prise d'oestrogène sont aggravantes contrairement à la polyarthrite rhumatoïde.",Les auto-anticorps antinucléaires sont toujours retrouvés dans le lupus et sont détectés par immunofluorescence indirecte
5c3ace929fd81effc3c71e9d9be61013d974a66bb4caad4e26f91b66ef355f3d,"Parmi les propositions suivantes concernant le métabolisme phospho-calcique, laquelle est inexacte ?",,La calcitonine est hypocalciurique mais phosphodiurétique,La calcitonine est sécrétée majoritairement par les ostéoclastes mais également en très faible quantité par le foie,Les saumons sauvages d'Alaska sont riches en vitamine D2 contrairement à leurs copains d'élevage,,
d0403b48ee23f978ffc89a74c6ad0b56ae317b73b4a6fab1fc4786899ecb7a9b,"Parmi ces détecteurs utilises en chromatographie, le ou lesquel est universel ?",,,,Catharomètre,,Détecteur à ionisation de flamme
8f5017f3753cee6ba48b85f3ac62c69485194fcc27f04563f9788ee252c360d7,"Parmi les propositions suivantes, indiquez celle qui est inexacte : Parmi les différents type de rayonnements ionisants, sont de nature électromagnétique les :",,Particules α,Particules β,,,Neutrons
f8b783f05aab648f7dc3ca9e4b462b29b13bd6b6cd492cef878d2303a471e72c,"A propos du métabolisme des lipoprotéines, laquelle (lesquelles) de cette (ces) affirmation est inexacte :",,,Le foie synthétise les VLDL qui sont sécrétés dans le sang et sous l'effet de la LPL donnent des IDL et HDL.,Ces IDL donneront des LDL captés par les tissus périphériques grâce à l'APO A1.,,
e83d5a26286288191d0769bcbdc5762c71c84be03cc70c1c13e5389335690dd2,L'aldostérone :,L'aldostérone est une hormone stéroïdienne hypernatrémiante. L'aldostérone a sa sécrétion augmentée suite à une chute de pression artérielle via le système rénineangiotensine. L'aldostérone stimule la sécrétion rénale des protons.,est une hormone stéroïdienne hypernatrémiante,a sa sécrétion augmentée suite à une chute de pression artérielle via le système rénineangiotensine,stimule la sécrétion rénale des protons,,
6e46f554b64b01d12c59004b8dc1147f27cd109e08f0c89c9d59c7dd96e2c13e,"Parmi les propositions suivantes concernant l'oxyurose, une seule est fausse, laquelle ? La prophylaxie consiste à :",,,Laver soigneusement les fruits et les légumes avant de les consommer,,,
bb9b67f6d7c894ee9819f6649279dc06a085702882e5dcb856acd9eaf1c9f5b1,Laquelle de ces maladies n'est pas à déclaration obligatoire :,Laquelle de ces maladies n'est pas à déclaration obligatoire rubéole.,,,,Rubéole,
39d37baa4a254d633b0ec984a39a171652877169bd0859d6c5339be4a565e659,"A propos du Lupus et de la Polyarthrite Rhumatoïde, laquelle de ces proposition est exacte :",,,,"L'exposition solaire, les oestrogènes, et certains médicaments peuvent être des facteurs favorisants l'apparition d'un Lupus.",,
8ea2ce876affde9924f17d358973c48ec352481af2c5c74df3014a5c6a169039,Quel est le métabolite toxique du paracétamol ??,,,,N-acétylbenzoquinone-imine,,
2fdcc8ac076d002b44a6298e71584f2d32fb4d7baff6d1676b62c79d31828255,"Parmi les propositions suivantes concernant le traitement de l'ostéoporose, laquelle est exacte ?",,,,Les biphosphonates sont contre-indiqués en cas d' insuffisance rénale sévère,Le traitement par ranélate de strontium est contre-indiqué en cas d' antécédent personnel de thrombo-embolie,
2a35f3090a86788521f5c4596bd4bb046476a671889c875be3cced4ed7c4bba6,"Parmi ces proposition suivantes concernant les infections nosocomiales et le risque iatrogène, laquelle (lesquelles) est exacte :",,,,Le CLIN a une action au niveau local,"L'immunodépression, l'intubation et un âge supérieur à 65 ans sont des facteurs de risque","L'infection nosocomial concerne non seulement les patients hospitalisés, mais aussi les patients en ambulatoire"
81fc94948fabe4466d2ca0d3ff7b581ba0856e595467a6463c720ce2a779d9c2,"Parmi ces propositions concernant le diabète de type I, lesquelles sont inexactes ? :",,,Il s'agit d'une insulinorésistance,C'est le plus fréquent des diabètes,,
5e0eaf25ae3009cfc360ae836349f13f1aafbf281862fbce04b4d712da37fb04,"Parmi les propositions suivantes, concernant Strongyloides stercoralis, laquelle (lesquelles) est exacte:",,C'est une parasitose liée au péril fécal,,,Il peut exister une forme disséminée dite maligne chez l'immunodéprimé,
91375e9f87016bdfbe3bf5d2085f42ebf6f5f5511e61bcd6f98e218e1123127e,"Parmi les propositions suivantes, laquelle de ces affirmations est fausse ? Le coma hyperglycémique hyperosmolaire :",,,,Provoque une acidose,,
4bdacd4a44046f34aaf494678ccf007bea059f31333d50b09d4480aaed097364,"Parmi les médicaments suivants, quel est celui qui n'est pas contre indiqué en cas d'IR sévère ?",,,,Furosémide,,
09f2e5f968f22503f91208620000bdb3be746ccca2aac92e6dcf3938dd2d205d,"Au sujet des antibiotiques, quelle (quelles) est l' affirmation exacte :","Au sujet des antibiotiques, quelle (quelles) est l' affirmation exacte les Sulfamides et les Céphalosporines de troisième génération passent bien la BHE.. Au sujet des antibiotiques, quelle (quelles) est l' affirmation exacte les Fluoroquinolones et les aminosides ont une activité post-antibiotique.. Au sujet des antibiotiques, quelle (quelles) est l' affirmation exacte les Macrolides et les Cyclines ont une activité intracellulaire..",Les Sulfamides et les Céphalosporines de troisième génération passent bien la BHE.,Les Fluoroquinolones et les aminosides ont une activité post-antibiotique.,,Les Macrolides et les Cyclines ont une activité intracellulaire.,
ca5c100c7406f964b6b5a09b281469f40a85821b2fc9721418744713f6df295d,"Concernant les anémies hémolytiques, la ou lesquelle de ces propositions est exacte ?",,La sphérocytose héréditaire est la 1ère cause d'anémie hémolytique constitutionnelle en France,L'hémoglobinurie paroxystique nocturne est diagnostiquée par la découverte de plus de 5% de cellules déficitaires en CD55 et CD59 en cytométrie en flux,,Les anémies hémolytiques auto-immunes sont diagnostiquées grâce au TDA (test direct à l'antiglobuline humaine),
1bd61e00a762765f127b930e453f85651f8ff2a459d979970c481ae270319036,"En cas d'exposition au sang par blessure d'un personnel de sante avec un sujet de statut sérologique VIH, VHC et VHB inconnu, quel est le premier examen à réaliser en urgence ?",,,,,Dépistage VIH chez le sujet source,
0264f80356c32e0389a9aa1321546fabb184d6adf1e934f38b6c32fd62531395,"Quel est parmi, les propositions suivantes, celle qui distingue une hémophilie A d'une maladie de Willebrand de type I ??",,,,allongement du temps de saignement,,
baf247c6360524a298d3a6581ddcfbaba05a8dd1fa7cab8853c4a8de7a3059b4,"Parmi les affirmations suivantes caractérisant les colonnes de chromatographie, une seule est vraie. Laquelle ?",,,La B cyclodextrine peut etre utilisée pour la chromatographie chirale,,,
bd42a4d64668b97ff16e613797bfaa882c92cd9aff93d58dec51febc0fc884e7,"Parmi les affirmations suivantes caractérisant l'ictère physiologique du nouveau-né, une seule est fausse. Laquelle ?",,,,,La bilirubine totale sérique est supérieure à 300 µmol/L,
48900df72e74d149a8612009a3f074c6d11e339023f80360a865d9fc01603104,"Concernant les immunosuppresseurs, quelles sont les propositions exactes ?",,,"Une surveillance régulière des enzymes hépatiques et de la NFS doit être prévue dans le traitement par Leflunomide (ARAVA), inhibiteur de la dihydro-orotate déshydrogénase.",,Infliximab (REMICADE) s'administre en perfusion intraveineuse de 2 heures,
