id,question,answer,answers.a,answers.b,answers.c,answers.d,answers.e
c05f94d1e3df559bab17e0674b50bec50cea63907988ba124be5f6853402adbb,"Parmi les propositions suivantes, indiquer celle qui est vraie. La sécrétine :",La sécrétine augmente l'alcalinité du suc pancréatique.,,,augmente l'alcalinité du suc pancréatique,,
e543ed208faf644a211e21e39d0b26d80234454dc2f7736a8acbd24873964e85,"Parmi les propositions suivantes, indiquer celle qui est vraie. La sécrétion de progestérone pendant le 2ème trimestre de la grossesse reflète l'état fonctionnel :",La sécrétion de progestérone pendant le 2ème trimestre de la grossesse reflète l'état fonctionnel du placenta.,,,,du placenta,
7c22bff86874a6ecfb75fa902073cf6eae0b70453ecdcc602689c59c851941c7,La sécrétion de progestérone pendant les 2e et 3e trimestres de la grossesse reflète l'état fonctionnel:,La sécrétion de progestérone pendant les 2e et 3e trimestres de la grossesse reflète l'état fonctionnel du placenta.,Du placenta,,,,
ba2191d289b8af6bb2864e9a0411e8a26dcc29556ebe20659c4960053a6e7632,"Parmi les propositions suivantes concernant la sécrétion exocrine pancréatique, laquelle(lesquelles) est exacte ?","La sécrétion exocrine pancréatique est de l'ordre de 1,5 L/24 h. La sécrétion exocrine pancréatique contient plus d'ions bicarbonate lorsque le pancréas est stimulé par la sécrétine. La sécrétion exocrine pancréatique contient des protéases produites sous forme inactive.",,"Elle est de l'ordre de 1,5 L/24 h",Elle contient plus d'ions bicarbonate lorsque le pancréas est stimulé par la sécrétine,,Elle contient des protéases produites sous forme inactive
33abc27fe58b7edf952f34e8cab6c3f6853dc792b18e22f8defe5af15f36f35d,Parmi les propositions suivantes quelle est celle qui est fausse ?,La séparation de composés par chromatographie par échange d'ions sur résines carboxyliques est indépendante du pH est une proposition fausse. ,,,La séparation de composés par chromatographie par échange d'ions sur résines carboxyliques est indépendante du pH,,
27f881ad0ed1c93c1f1f45dcd54dc6d728508f3757f2c57c27ed96e459c32581,"Concernant la sérotonine, quelles sont les propositions exactes ?",La sérotonine c'est une indolamine. La sérotonine est dégradée par les monoamines oxydases de type A. La sérotonine est un neuromédiateur et un autacoïde.,c'est une indolamine,elle est dégradée par les monoamines oxydases de type A,,,c'est un neuromédiateur et un autacoïde
6c35039202449b2b89e7b8a79dd0d7ae1b73ad650988446f331d3a26e8ecff60,"Parmi les propositions suivantes, une seule est exacte. Laquelle? La sérotonine est le (la) :",La sérotonine est le (la) 5-hydroxy tryptamine.,,5-hydroxy tryptamine,,,
2bdbec6120a30324c12941a9fe1a56266a735fe221e5aa54fbc72cfc0742f87e,La sérotonine est le (la) :,La sérotonine est le (la) 5-hydroxy tryptamine.,,5-hydroxy tryptamine,,,
f4c813fbcf87fe86ca2245dd036d4618c38a37929a25e6c813a9f34943443017,"Parmi les propositions suivantes concernant la simvastatine (ZOCOR®), laquelle(lesquelles) est exacte ?",La simvastatine (ZOCOR®)  est métabolisée par le cytochrome P450 3A4. La simvastatine (ZOCOR®)  est fortement liée aux protéines plasmatiques. La simvastatine (ZOCOR®) peut entraîner une augmentation des transaminases. La simvastatine (ZOCOR®) est indiquée en prévention secondaire des infarctus du myocarde.,Elle est métabolisée par le cytochrome P450 3A4,Elle est fortement liée aux protéines plasmatiques,,Elle peut entraîner une augmentation des transaminases,Elle est indiquée en prévention secondaire des infarctus du myocarde
ec426919ec2d046decf13a748fb546dfd211cf5e59050ea200ed22c330679dbb,"Parmi les situations suivantes, indiquer celle qui est fréquemment rencontrée dans une intoxication éthylique aiguë",La situation fréquemment rencontrée dans une intoxication éthylique aiguë est l'Hypothermie. La situation fréquemment rencontrée dans une intoxication éthylique aiguë est  l'Hypoglycémie. La situation fréquemment rencontrée dans une intoxication éthylique aiguë est l'Hyperkaliémie. La situation fréquemment rencontrée dans une intoxication éthylique aiguë est l'Acidose.,Hypothermie,Hypoglycémie,,Hyperkaliémie,Acidose
eca2c0522331ca9dad1727a6bb0f3c4dc7f1eceb8d6057b1811d5db1b0422ed4,La sous-unité alpha de l'hCG est commune à plusieurs hormones. Laquelle ou lesquelles?,La sous-unité alpha de l'hCG est commune aux hormones TSH. La sous-unité alpha de l'hCG est commune aux hormones LH. La sous-unité alpha de l'hCG est commune aux hormones FSH.,TSH,LH,,FSH,
1e1e62b34b3f54d77a7b05af0aef4e8e1e98d3624267b2bfefec0f7f89cd96d6,"Parmi les affirmations suivantes, indiquer la affirmation inexacte. La spectrofluorimétrie est une technique:",La spectrofluorimétrie est une technique applicable à toutes les molécules organiques. La spectrofluorimétrie est une technique ne nécessitant pas de gamme d'étalonnage. La spectrofluorimétrie est une technique effectuée sur des solutions congelées à basse température.,,Applicable à toutes les molécules organiques,,Ne nécessitant pas de gamme d'étalonnage,Effectuée sur des solutions congelées à basse température
9caa16c03bc579b0d2f4324b2808b5ec82d1005dc45569b503b199946114d342,"Parmi les méthodes suivantes, indiquez celle qui peut(peuvent) être utilisée pour doser la morphine :",La spectrofluorimétrie moléculaire peut être utilisée pour doser la morphine. La chromatographie liquide haute performance (HPLC) peut être utilisée pour doser la morphine. Le dosage acido-basique en milieu non aqueux peut être utilisée pour doser la morphine.,Spectrofluorimétrie moléculaire,Chromatographie liquide haute performance (HPLC),,Dosage acido-basique en milieu non aqueux,
d00820aea869c063f3a87e9bfb726b1a27c67782f0a1755d9895c07da9082b2d,"Parmi les propositions suivantes, quelle est celle qui est exacte ? La spectrométrie d'absorption atomique :",La spectrométrie d'absorption atomique est une méthode d'analyse quantitative d'éléments atomiques à l'état de vapeur. La spectrométrie d'absorption atomique exploite l'absorption d'énergie lumineuse fournie par une lampe à cathode creuse. La spectrométrie d'absorption atomique utilise un four en graphite pour vaporiser les éléments. La spectrométrie d'absorption atomique nécessite une correction des interférences par lampe au deuterium.,Est une méthode d'analyse quantitative d'éléments atomiques à l'état de vapeur,Exploite l'absorption d'énergie lumineuse fournie par une lampe à cathode creuse,Utilise un four en graphite pour vaporiser les éléments,,Nécessite une correction des interférences par lampe au deuterium
22b79eaa1c8aa4faedb290d7e937d0ad51453f04881cbc467321992944a324dd,"Parmi les propositions suivantes, indiquez laquelle (lesquelles) est exacte ? La spectrophotométrie d'émission atomique avec torche à plasma permet l'analyse :",La spectrophotométrie d'émission atomique avec torche à plasma permet l'analyse des métaux lourds. La spectrophotométrie d'émission atomique avec torche à plasma permet l'analyse de plusieurs éléments dans un même échantillon.,Des métaux lourds,,,,De plusieurs éléments dans un même échantillon
fb35614cd1812991d9329a5ca53f80bc7b4ef39195dc747a4b97bf9f2abe4352,"Parmi les affirmations suivantes, laquelle est exacte ? La spectrophotométrie d’absorption atomique...",La spectrophotométrie d’absorption atomique est une méthode d’analyse élémentaire. Parmi les affirmations suivantes laquelle est exacte ? La spectrophotométrie d’absorption atomique : est une méthode d’analyse élémentaire. |,,,,,Est une méthode d’analyse élémentaire
e55bff946673f35a326889691e8acf776d133f33e6d53012892456486632149e,La spectrophotométrie par absorption atomique permet de doser:,La spectrophotométrie par absorption atomique permet de doser le plomb. La spectrophotométrie par absorption atomique permet de doser le fer. La spectrophotométrie par absorption atomique permet de doser le calcium. La spectrophotométrie par absorption atomique permet de doser le cuivre.,Le plomb,Le fer,,Le calcium,Le cuivre
46fe2a5746d94316bf5d4cbf339b3d43729c88f8d5bf53d74b70ad3a25cca8d6,"Parmi les propositions suivantes concernant la spectrophotométrie UV, donner celle qui est exacte :",La spectrophotométrie UV permet de différencier deux isomères cis-trans. La spectrophotométrie UV se prête à l'analyse quantitative. La spectrophotométrie UV les résultats sont influencés par l'indice de réfraction du solvant.,,Permet de différencier deux isomères cis-trans,,Se prête à l'analyse quantitative,Les résultats sont influencés par l'indice de réfraction du solvant
7d64557197016cf41a5598b246109622fd2df11bb4e584ee3bc923524cc72365,"Parmi les propositions suivantes, indiquer celle qui est exacte, concernant la sphérocytose héréditaire (Maladie de Minkowski-Chauffard) :",La sphérocytose héréditaire (Maladie de Minkowski-Chauffard) entraîne une anémie hémolytique héréditaire. La sphérocytose héréditaire (Maladie de Minkowski-Chauffard) atteint indifféremment les deux sexes. La sphérocytose héréditaire (Maladie de Minkowski-Chauffard) entraîne une diminution de la résistance érythrocytaire à l'hypotonie.,Elle entraîne une anémie hémolytique héréditaire,Elle atteint indifféremment les deux sexes,,Elle entraîne une diminution de la résistance érythrocytaire à l'hypotonie,
7e59e981807dde089f686ac4b3779d1fd971eaaba254fd5a4cf99793944f42dd,Parmi les propositions suivantes concernant la spironolactone (ALDACTONE®) laquelle (lesquelles) est vraie ?,La spironolactone (ALDACTONE®) est un antagoniste compétitif des récepteurs de l'aldostérone du tube contourné distal. La spironolactone (ALDACTONE®) est indiquée dans le traitement de l'insuffisance cardiaque. La spironolactone (ALDACTONE®) peut être associée à l'hydrochlorothiazide.,Est un antagoniste compétitif des récepteurs de l'aldostérone du tube contourné distal,,Est indiquée dans le traitement de l'insuffisance cardiaque,Peut être associée à l'hydrochlorothiazide,
0a6e8cce1f1c636d27d113a76e6249a0d5762a96d52ec7ca2aaf8294f1634705,La stéatose hépatique peut s'observer avec lequel ou lesquels de ces produits:,La stéatose hépatique peut s'observer avec lequel ou lesquels de ces produits le tétrachlorure de carbone. La stéatose hépatique peut s'observer avec lequel ou lesquels de ces produits l'éthanol. La stéatose hépatique peut s'observer avec lequel ou lesquels de ces produits l'alpha-amanitine.,Le tétrachlorure de carbone,L'éthanol,L'alpha-amanitine,,
3e4224a32d29be06c115c9121b53eb6591e69b9ca659c78fa7e8e7369b4d9c72,La stérilisation d'une solution aqueuse d'un principe actif thermostable peut s'effectuer:,"La stérilisation d'une solution aqueuse d'un principe actif thermostable peut s'effectuer par filtration sur filtre écran 0,22 micromètre. La stérilisation d'une solution aqueuse d'un principe actif thermostable peut s'effectuer par chauffage sous pression de vapeur d'eau à 121°C après mise en ampoules. La stérilisation d'une solution aqueuse d'un principe actif thermostable peut s'effectuer par passage de la solution en flacons à l'autoclave à 121°C pendant 15 minutes.","Par filtration sur filtre écran 0,22 micromètre",,Par chauffage sous pression de vapeur d'eau à 121°C après mise en ampoules,,Par passage de la solution en flacons à l'autoclave à 121°C pendant 15 minutes
2422d3d8ff74c5b63c04766e0667a730f32da9a053ff5798e95cdecb6c7823fb,"Parmi les propositions suivantes concernant la stérilisation, indiquer celle qui est une méthode chimique.",La stérilisation par les gaz est une méthode de stérilisation chimique.,La stérilisation par les gaz,,,,
81faaad98875c6ed5ff9925d8bb6baa64777f3c713b3a5c31284c7806179eb15,"Parmi les propositions suivantes, indiquer celles qui sont vraies. La stimulation des baro-récepteurs du sinus carotidien entraîne :",La stimulation des baro-récepteurs du sinus carotidien entraîne une diminution de la pression artérielle. La stimulation des baro-récepteurs du sinus carotidien entraîne une augmentation de l'activité parasympathique. La stimulation des baro-récepteurs du sinus carotidien entraîne une diminution de la libération de rénine.,,,une diminution de la pression artérielle,une augmentation de l'activité parasympathique,une diminution de la libération de rénine
510f0587f9effd584e033be9165e378153b3f4de7dd6ad5ff8088e1c7c945ede,"Parmi les propositions suivantes, laquelle (lesquelles) est exacte? La stimulation du système rénine-angiotensine:",La stimulation du système rénine-angiotensine entraîne la sécrétion d'aldostérone. La stimulation du système rénine-angiotensine peut-être consécutive à une baisse de pression dans l'artère rénale. La stimulation du système rénine-angiotensine augmente la volémie.,Entraîne la sécrétion d'aldostérone,,Peut-être consécutive à une baisse de pression dans l'artère rénale,Augmente la volémie,
b8fadf5b790c589ee6dcdebe3a94ce9deb33fed61016e705a3a971e9f63cd607,"Parmi les propositions suivantes concernant la spironalactone (ALDACTONE®), laquelle (lesquelles) est exacte ?",La structure chimique de la spironalactone (ALDACTONE®) est de type stéroïde. Le métabolite actif de la spironalactone (ALDACTONE®) est la canrénone.,Sa structure chimique est de type stéroïde,,Son métabolite actif est la canrénone,,
0a0c3115c04ce655f8cc5fbd9a54b2966524c86c71e7285e30366af8ab7260d4,"parmi les préparations d'insuline, laquelle ou lesquelles nécessite(nt) deux injections par jour?",La suspension d'Insuline Zinc Semi-Tardum nécessite deux injections par jour. La suspension d'Insuline Zinc amorphe nécessite deux injections par jour.,,,,Suspension d'Insuline Zinc Semi-Tardum,Suspension d'Insuline Zinc amorphe
944e931c14e7aa71acaa9e8803060688566153be6121ae89ca03bd8d0739ebec,La synthèse de sérotonine provient de l’hydroxylation de :,La synthèse de sérotonine provient de l’hydroxylation de tryptophane.,,,Tryptophane,,
46a64df3c3e6ca2081ffe690b64751a91809a788778a429697fe13b7bbf17966,Parmi les propositions suivantes laquelle (lesquelles) est exacte. La synthèse des acides gras :,La synthèse des acides gras est stimulée par l'afflux de glucose. La synthèse des acides gras passe par la formation de malonyl COA. La synthèse des acides gras a lieu principalement dans le foie.,Est stimulée par l'afflux de glucose,Passe par la formation de malonyl COA,A lieu principalement dans le foie,,
9d0c340a69950c67127e8145c580f55fe4aa91309a607511ac08c5d44ed824cb,Parmi les propositions suivantes concernant la technique PCR (Polymerase Chain Reaction) laquelle (lesquelles) est exacte ? Cette technique:,La technique PCR (Polymerase Chain Reaction) utilise deux amorces oligonucléotidiques. La technique PCR (Polymerase Chain Reaction) utilise une ADN polymérase ADN dépendante. La technique PCR (Polymerase Chain Reaction) utilise des désoxyribonucléotides triphosphates.,Utilise deux amorces oligonucléotidiques,Utilise une ADN polymérase ADN dépendante,,Utilise des désoxyribonucléotides triphosphates,
4fe5d6f3f37a8302b579883d272c0fe9a01de4e4150c2824109295ab335b2272,"Parmi les propositions suivantes, laquelle (lesquelles) caractérise(nt) le diabète insulino-dépendant?",La tendance à la cétose caractérise le diabète insulino-dépendant. L'apparition le plus souvent chez le sujet jeune caractérise le diabète insulino-dépendant. L'association à certains gènes d'histocompatibilité caractérise le diabète insulino-dépendant.,,Tendance à la cétose,Apparition le plus souvent chez le sujet jeune,,Association à certains gènes d'histocompatibilité
7b01a14641b9ed7c015120330ed27d7524a39bd1a72f1f1a37ae76cfdec994b2,Laquelle(lesquelles) de ces affirmations est juste ? La toxoplasmose...,La toxoplasmose est liée à la présence de Toxoplasma gondii.... Laquelle(lesquelles) de ces affirmations est juste ? La toxoplasmose : est liée à la présence de Toxoplasma gondii.... |La toxoplasmose peut être contractée par une ingestion de crudités souillées. Laquelle(lesquelles) de ces affirmations est juste ? La toxoplasmose : peut être contractée par une ingestion de crudités souillées. |La toxoplasmose est le plus souvent bénigne. Laquelle(lesquelles) de ces affirmations est juste ? La toxoplasmose : est le plus souvent bénigne. |,est liée à la présence de Toxoplasma gondii...,,peut être contractée par une ingestion de crudités souillées,,est le plus souvent bénigne
164ec1eec047a89698d8508bd57e611988a89179a4836ad7ac35d92fc90f19cb,La toxoplasmose est une maladie,La toxoplasmose est une maladie cosmopolite. La toxoplasmose est une maladie donnant un syndrome mononucléosique.,,Cosmopolite,Donnant un syndrome mononucléosique,,
f6ad018acfe97efd02e6c328e717c19477d19087d0ab345c6aa6566371249884,"Parmi les propositions suivantes, indiquer celle qui est exacte concernant la toxoplasmose :",La toxoplasmose se contracte par ingestion de viande insuffisamment cuite contenant des kystes tissulaires. La toxoplasmose est due à un Apicomplexa. La toxoplasmose peut être à l'origine d'une choriorétinite. La toxoplasmose peut s'accompagner d'un syndrome mononucléosique.,Elle se contracte par ingestion de viande insuffisamment cuite contenant des kystes tissulaires,Elle est due à un Apicomplexa,,Elle peut être à l'origine d'une choriorétinite,Elle peut s'accompagner d'un syndrome mononucléosique
411484d24b59f5708ccbad72eeb29b0f16bbe7720da751f50316b1731a2ac24d,"Parmi les actes médico-chirurgicaux suivants, lequel (lesquels) peut (peuvent) être à l'origine d'une infection nosocomiale à l'hôpital?",La Trachéotomie peut être à l'origine d'une infection nosocomiale à l'hôpital. La pose d'un cathéter par voie intraveineuse peut être à l'origine d'une infection nosocomiale à l'hôpital. Le sondage urinaire à demeure pour incontinence peut être à l'origine d'une infection nosocomiale à l'hôpital.. L'intervention neuro-chirurgicale pour dérivation d'une hydrocéphalie peut être à l'origine d'une infection nosocomiale à l'hôpital..,Trachéotomie,Pose d'un cathéter par voie intraveineuse,Sondage urinaire à demeure pour incontinence,,Intervention neuro-chirurgicale pour dérivation d'une hydrocéphalie
8141782779c50e4ca25327d7a3b320f316b2ae965ecf45489397cc224f541d53,"Parmi les propositions suivantes, laquelle (lesquelles) est exacte? La transformation de la méthémoglobine en hémoglobine utilise:",La transformation de la méthémoglobine en hémoglobine utilise le glutathion réduit. La transformation de la méthémoglobine en hémoglobine utilise la vitamine C.,,Le glutathion réduit,,,La vitamine C
cb8497f382ce2abe91fa856c7f2ab055190e9cd585abe8342cd5b138a8decf5b,"Parmi les affirmations suivantes, laquelle (lesquelles) caractérise(nt) l'épidémiologie des méningites à méningocoques?",La transmission de l'épidémiologie des méningites à méningocoques se fait par voie aérienne. Concernant l'épidémiologie des méningites à méningocoques les méningocoques colonisent le rhinopharynx. L'épidémiologie des méningites à méningocoquesexiste des porteurs sains.,,La transmission se fait par voie aérienne,,Il existe des porteurs sains,
c58d76cdc8a01a7c045737a3b8d6218cc27d46de5d074b5f7f5a567479919c3d,"Parmi les propositions suivantes, laquelle (lesquelles) s'applique(nt) à l'épidémiologie de la grippe ?",La transmission directe par voie aérienne s'applique à l'épidémiologie de la grippe. Concernant l'épidémiologie de la grippe les virus grippaux subissent des modifications antigéniques. Le fait qu'il existe une immunité locale au niveau du tractus respiratoire s'applique à l'épidémiologie de la grippe.,Transmission directe par voie aérienne,Les virus grippaux subissent des modifications antigéniques,,,Il existe une immunité locale au niveau du tractus respiratoire
792d0541ce2da026f8a88479659d0704291c5f0e686e46f45b8e283a5321a8e5,"A propos de la trichomonase uro-génitale, laquelle de ces propositions est fausse:",La trichomonase uro-génitale n'est pas due à un protozoaire flagellé existant sous deux formes: végétative et kystique.,,Elle est due à un protozoaire flagellé existant sous deux formes: végétative et kystique,,,
702316fc160873edb488570cd16865cb1761a2b807c6041108b8ea2b3c566645,"Parmi ces propositions, laquelle (lesquelles) est exacte ? La trinitrine :",La trinitrine a une demie-vie d'élimination très brève. La trinitrine présente un effet de premier passage hépatique intense. La trinitrine présente un effet de premier passage hépatique intense. La trinitrine peut engendrer des céphalées.,A une demie-vie d'élimination très brève,Présente un effet de premier passage hépatique intense,Est administrable par voie percutanée,,Peut engendrer des céphalées
7c07795c851439629efe3b5488bc808a8cc8809756db656a44cdb6a210038326,"Parmi les propositions suivantes, indiquer celle qui est inexacte : La trinitrine n'augmente pas la tension artérielle.",La trinitrine n'est pas le trinitrate d'isosorbide. La trinitrine ne s'utilise pas par voie orale dans le traitement de la crise d'angor. La trinitrine n'est pas ...,Est le trinitrate d'isosorbide,,S'utilise par voie orale dans le traitement de la crise d'angor,,Augmente la tension artérielle
ed5bacf6bfd8dc2f1c8204a66619f652d1e4b1864e3775b0e59b68edf199c3a5,"Parmi les effets de la trinitrine, lequel (lesquels) est exact, Elle provoque:",La trinitrine une vasodilatation veineuse. La trinitrine une diminution de la consommation d'oxygène du myocarde. La trinitrine une réduction de la précharge.,,,Une vasodilatation veineuse,Une diminution de la consommation d'oxygène du myocarde,Une réduction de la précharge
7af4250385c7052e484d182de6eab4ac27481a8eeddb1961ed92bf0e5e157df3,"Parmi les propositions suivantes concernant la trisomie 21, indiquer celle qui est exacte :",La trisomie 21 est la première cause de retard mental d'origine génétique. La trisomie 21 est le plus souvent libre et le caryotype des parents est alors normal. La trisomie 21 atteint 1 nouveau-né sur 700 dans la population générale. La trisomie 21 libre peut être diagnostiquée par la technique de FISH.,La trisomie 21 est la première cause de retard mental d'origine génétique,La trisomie 21 est le plus souvent libre et le caryotype des parents est alors normal,,La trisomie 21 atteint 1 nouveau-né sur 700 dans la population générale,La trisomie 21 libre peut être diagnostiquée par la technique de FISH
9540a106b1e716261056ada7ac2af056f14a2be8e8395b605bd64c808b58f5e5,"Parmi les pathologies suivantes, laquelle (lesquelles) peut (peuvent) être prévenue par une vaccination?",La typhoïde peut être prévenue par une vaccination. Les infections à méningocoques A peuvent être prévenues par une vaccination. Le choléra peut être prévenue par une vaccination. L'hépatite B peut être prévenue par une vaccination.,La typhoïde,Les infections à méningocoques A,Le choléra,L'hépatite B,
968cef7b0860fc7053e80d6d8c3cdb2558388dba33c2ce455d826ac0fea81862,La vaccination contre l'hépatite B:,La vaccination contre l'hépatite B est obligatoire pour tout le personnel de santé. La vaccination contre l'hépatite B est recommandée pour tous les sujets à risque de contamination.,,Est obligatoire pour tout le personnel de santé,Est recommandée pour tous les sujets à risque de contamination,,
e0f16198f9e6241d45364beb742663203b3c2718dfa6df2c9c470c715c71cc83,La vaccination contre la rubéole est recommandée:,La vaccination contre la rubéole est recommandée a l'âge de 12 mois chez les filles et les garçons. La vaccination contre la rubéole est recommandée chez les filles de 11 à 12 ans.,,A l'âge de 12 mois chez les filles et les garçons,Chez les filles de 11 à 12 ans,,
f9627d627949a8193508339ba4ef5a0cfac4ad53018df57497546b4949f8a5ce,Laquelle(lesquelles) de ces affirmations est juste ? La valproate de Sodium...,La valproate de Sodium bloque les canaux calciques. Laquelle(lesquelles) de ces affirmations est juste ? La valproate de Sodium : bloque les canaux calciques. |La valproate de Sodium bloque les canaux sodiques. Laquelle(lesquelles) de ces affirmations est juste ? La valproate de Sodium : bloque les canaux sodiques. |La valproate de Sodium est contre indiquée avec la méfloquine. Laquelle(lesquelles) de ces affirmations est juste ? La valproate de Sodium : est contre indiquée avec la méfloquine. |,bloque les canaux calciques,bloque les canaux sodiques,,est contre indiquée avec la méfloquine,
fceb5ef4f38a0f828099184f7cfff623a51dec7651f3f24b04d5540426b988b9,"Parmi les propositions suivantes concernant la vancomycine, laquelle(lesquelles) est exacte ?",La vancomycine inhibe la synthèse du peptidoglycane. La vancomycine est en principe active sur Staphylococcus aureus résistant à la méticilline.,,Elle inhibe la synthèse du peptidoglycane,,Elle est en principe active sur Staphylococcus aureus résistant à la méticilline,
15e485e76600f9c79a9dbe5714af2f1ced40cd209537743596b3319935cc2a26,"La vitamine B12, associée au facteur intrinsèque, est absorbée :","La vitamine B12, associée au facteur intrinsèque, est absorbée au niveau de l'iléon distal.",,,,Au niveau de l'iléon distal,
234d104ef8d0f974336be1976c2a6c13d4e7b3c30fb98e1b9eac670e2125b8c0,La vitamine D3 :,"La vitamine D3 stimule la production de Ca2+ Binding Protein. La vitamine D3 subit pour être active, deux hydroxylations : une au niveau du foie, une au niveau du rein. La vitamine D3 dérive du cholestérol et est une vitamine liposoluble. La vitamine D3 augmente l'expression de RANK-L.",,stimule la production de Ca2+ Binding Protein,"subit pour être active, deux hydroxylations : une au niveau du foie, une au niveau du rein",dérive du cholestérol et est une vitamine liposoluble,augmente l'expression de RANK-L
3615ee1699ad763582a32dbd9440d94f33d035b7faace5ae79cfce5aeb80d98b,"Parmi les affirmations suivantes, lesquelles sont exactes ? La vitesse d’une réaction enzymatique...",La vitesse d’une réaction enzymatique présente une relation linéaire en fonction de la quantité d’enzymes. Parmi les affirmations suivantes lesquelles sont exactes ? La vitesse d’une réaction enzymatique : présente une relation linéaire en fonction de la quantité d’enzymes. |La vitesse d’une réaction enzymatique est sensible aux variations de température. Parmi les affirmations suivantes lesquelles sont exactes ? La vitesse d’une réaction enzymatique : est sensible aux variations de température. |,Présente une relation linéaire en fonction de la quantité d’enzymes,,,,Est sensible aux variations de température
f567db6cebbcd2979b6c64f449e1cecb491d3c79e386beb37c04b9ef107f1fe8,La vitesse initiale d'une réaction enzymatique est d'une manière générale:,La vitesse initiale d'une réaction enzymatique est d'une manière générale dépendante de la température. La vitesse initiale d'une réaction enzymatique est d'une manière générale directement proportionnelle à la concentration d'enzyme en présence d'un excès de substrat.,,,Dépendante de la température,,Directement proportionnelle à la concentration d'enzyme en présence d'un excès de substrat
4d404369c5b24d458924262f757240ea9ebed0593147f783d5cfda8ca474d682,"Parmi les propositions suivantes concernant la warfarine (COUMADINE®), indiquer celle qui est exacte.","La warfarine (COUMADINE®) possède une demi-vie plus longue que l'acénocoumarol (SINTROM®). La warfarine (COUMADINE®) est fortement liée à l'albumine. La warfarine (COUMADINE®) est métabolisée par le CYP2C9. Concernant la warfarine (COUMADINE®), la surveillance biologique s'effectue par le temps de Quick exprimé en INR.",,Elle possède une demi-vie plus longue que l'acénocoumarol (SINTROM®),Elle est fortement liée à l'albumine,Elle est métabolisée par le CYP2C9,La surveillance biologique s'effectue par le temps de Quick exprimé en INR
5382062fbc0d7b9dd0e83455913c9cbcdccd13c034d3c0a909e43a06ceb39950,"Parmi les affirmations suivantes, laquelle (lesquelles) est fausse ? La zidovudine...",La zidovudine est un analogue nucléotidique inhibiteur de la transcriptase inverse du VIH. Parmi les affirmations suivantes laquelle (lesquelles) est fausse ? La zidovudine : est un analogue nucléotidique inhibiteur de la transcriptase inverse du VIH. |La zidovudine provoque fréquemment des lipodystrophies. Parmi les affirmations suivantes laquelle (lesquelles) est fausse ? La zidovudine : provoque fréquemment des lipodystrophies. |La zidovudine est dosée dans le sang des patients afin de contrôler l’efficacité du traitement. Parmi les affirmations suivantes laquelle (lesquelles) est fausse ? La zidovudine : est dosée dans le sang des patients afin de contrôler l’efficacité du traitement. |,Est un analogue nucléotidique inhibiteur de la transcriptase inverse du VIH,,,Provoque fréquemment des lipodystrophies,Est dosée dans le sang des patients afin de contrôler l’efficacité du traitement
71d717f7d0ffd429e167b85b897c48e48b81fd642117612c5d7bfe3771cb58d7,Parmi les molécules suivantes quelle est celle qui appartient (appartiennent) à la classe des inhibiteurs nucléosidiques de la transcriptase inverse du VIH-1 ?,Lamivudine appartient à la classe des inhibiteurs nucléosidiques de la transcriptase inverse du VIH-1. Didanosine appartient à la classe des inhibiteurs nucléosidiques de la transcriptase inverse du VIH-1. Zidovudine appartient à la classe des inhibiteurs nucléosidiques de la transcriptase inverse du VIH-1. Abacavir appartient à la classe des inhibiteurs nucléosidiques de la transcriptase inverse du VIH-1.,Lamivudine,Didanosine,Zidovudine,Abacavir,
dc0fed387359af49d8058dfb6cbc7d00d6a489f4495fc433033dcd457dcf5430,Laquelle de ces bactéries n'est pas à gram négatif:,Laquelle de ces bactéries n'est pas à gram négatif listeria monocytogenes.,,,,Listeria monocytogenes,
bb9b67f6d7c894ee9819f6649279dc06a085702882e5dcb856acd9eaf1c9f5b1,Laquelle de ces maladies n'est pas à déclaration obligatoire :,Laquelle de ces maladies n'est pas à déclaration obligatoire rubéole.,,,,Rubéole,
91c065d0d0729d80de796afc158a3e13e97ed7108065cfaa6b3b30d59ddf2922,"Parmi les propriétés suivantes, quelles sont celles qui sont attribuées au ganglion lymphatique?",Le  ganglion lymphatique est un des sites de développement des réponses immunitaires. Le  ganglion lymphatique appartient au système lymphoïde périphérique (ou secondaire). Le  ganglion lymphatique subit des remaniements physiologiques et des variations de volume dénommées adénopathies.,Il est un des sites de développement des réponses immunitaires,,,Il appartient au système lymphoïde périphérique (ou secondaire),Il subit des remaniements physiologiques et des variations de volume dénommées adénopathies
c2aa6a13603664fb9f68005af780f0a16343f10b619a13397a39eb86fe195f08,"Parmi les agents pathogènes suivants, lequel (lesquels) peut (peuvent) être transmis par le chat?",Le  Microsporum canis est un agent pathogène pouvant être transmis par le chat. Le Toxoplasma Gondii est un agent pathogène pouvant être transmis par le chat.,Microsporum canis,,,Toxoplasma Gondii,
5cf8534b5db860c9e728d4e2f9c3dcf5cc22da7337fac2c26cd33c123202c922,Le (ou les) mécanisme de régulation chez les eucaryotes est post-transcriptionnel,Le (ou les) mécanisme de régulation chez les eucaryotes est post-transcriptionnel epissage alternatif. Le (ou les) mécanisme de régulation chez les eucaryotes est post-transcriptionnel stockage des ARNm.,,,Epissage alternatif,Stockage des ARNm,
